timestep,start_lane,end_lane
38:16:00,9,2
38:18:00,5,12
38:19:00,16,1
38:19:00,14,8
38:20:00,15,2
38:21:00,17,18
38:21:00,11,18
38:24:00,11,18
38:26:00,21,8
38:26:00,22,7
38:26:00,20,13
38:29:00,6,7
38:29:00,17,18
38:31:00,4,13
38:31:00,15,2
38:33:00,5,12
38:33:00,3,19
38:34:00,16,1
38:34:00,17,18
38:38:00,3,19
38:38:00,4,13
38:38:00,5,12
38:40:00,22,7
38:43:00,21,8
38:43:00,20,13
38:44:00,10,19
38:47:00,11,18
38:51:00,5,12
38:52:00,16,1
38:52:00,15,2
38:53:00,17,18
38:57:00,22,7
38:57:00,21,8
38:59:00,20,13
39:03:00,11,18
39:03:00,10,19
39:07:00,21,8
39:08:00,16,1
39:08:00,15,2
39:12:00,17,18
39:13:00,20,13
39:15:00,22,7
39:17:00,10,19
39:17:00,11,18
39:20:00,5,12
39:20:00,6,7
39:25:00,11,12
39:26:00,17,18
39:26:00,16,1
39:29:00,22,7
39:29:00,21,8
39:29:00,20,13
39:30:00,10,19
39:33:00,11,18
39:33:00,3,19
39:36:00,4,13
39:37:00,5,12
39:40:00,10,19
39:41:00,11,12
39:42:00,22,7
39:43:00,21,8
39:44:00,20,13
39:45:00,5,12
39:47:00,16,1
39:49:00,15,2
39:51:00,17,18
39:52:00,4,13
39:54:00,20,13
39:54:00,21,8
39:54:00,22,7
39:55:00,5,12
39:59:00,11,18
40:01:00,10,19
40:01:00,6,7
40:01:00,3,19
40:03:00,15,2
40:05:00,4,13
40:08:00,22,7
40:09:00,21,8
40:09:00,20,13
40:10:00,11,18
40:11:00,10,19
40:14:00,11,18
40:19:00,14,8
40:21:00,15,2
40:21:00,16,1
40:21:00,17,18
40:21:00,4,13
40:22:00,5,12
40:25:00,16,1
40:27:00,3,19
40:29:00,22,1
40:29:00,21,8
40:30:00,20,13
40:33:00,11,18
40:33:00,10,19
40:33:00,22,1
40:39:00,17,18
40:40:00,16,1
40:40:00,15,2
40:42:00,5,12
40:42:00,4,13
40:45:00,4,13
40:46:00,11,12
40:49:00,22,7
40:49:00,21,8
40:49:00,20,13
40:50:00,10,19
40:51:00,11,18
40:51:00,22,1
40:56:00,20,8
40:59:00,5,12
41:01:00,16,1
41:01:00,17,18
41:01:00,3,19
41:05:00,10,19
41:06:00,11,18
41:08:00,21,8
41:08:00,22,7
41:10:00,17,18
41:10:00,20,13
41:11:00,21,8
41:11:00,22,7
41:13:00,3,19
41:14:00,4,13
41:14:00,5,12
41:20:00,10,19
41:21:00,11,18
41:23:00,21,8
41:23:00,22,7
41:25:00,20,13
41:28:00,4,13
41:29:00,5,12
41:33:00,22,7
41:34:00,21,8
41:34:00,11,18
41:35:00,10,19
41:37:00,9,2
41:41:00,20,13
41:43:00,21,8
41:43:00,22,7
41:47:00,10,19
41:47:00,11,18
41:50:00,22,1
41:52:00,21,8
41:52:00,20,13
41:53:00,21,8
41:54:00,17,18
41:55:00,16,1
41:56:00,5,12
41:56:00,22,1
42:01:00,10,19
42:01:00,11,12
42:03:00,17,18
42:04:00,22,1
42:04:00,20,13
42:06:00,21,8
42:09:00,14,8
42:09:00,11,12
42:13:00,15,2
42:14:00,17,18
42:14:00,4,13
42:14:00,5,12
42:19:00,10,19
42:20:00,22,7
42:20:00,11,18
42:21:00,9,2
42:22:00,20,13
42:25:00,21,8
42:28:00,17,18
42:28:00,16,1
42:28:00,15,2
42:28:00,14,8
42:28:00,11,12
42:32:00,4,13
42:33:00,5,12
42:37:00,22,7
42:37:00,20,13
42:37:00,21,8
42:38:00,10,19
42:39:00,9,2
42:39:00,22,7
42:40:00,11,12
42:44:00,5,12
42:49:00,22,7
42:51:00,10,19
42:52:00,11,19
42:52:00,5,7
42:53:00,20,13
42:53:00,21,8
42:59:00,22,7
43:01:00,21,8
43:01:00,11,12
43:02:00,10,19
43:03:00,11,12
43:05:00,5,12
43:09:00,21,8
43:09:00,22,7
43:09:00,20,13
43:14:00,10,19
43:15:00,11,12
43:18:00,16,1
43:18:00,15,2
43:20:00,14,8
43:24:00,22,7
43:24:00,21,8
43:24:00,20,13
43:27:00,10,19
43:27:00,11,18
43:29:00,4,13
43:30:00,5,12
43:31:00,3,19
43:35:00,21,8
43:36:00,22,7
43:36:00,20,13
43:40:00,11,12
43:41:00,10,19
43:42:00,5,12
43:45:00,16,1
43:49:00,21,8
43:49:00,22,7
43:49:00,20,13
43:54:00,10,19
43:56:00,11,18
43:59:00,22,1
43:59:00,21,8
44:01:00,14,8
44:01:00,17,18
44:01:00,22,7
44:02:00,16,1
44:04:00,4,13
44:06:00,3,19
44:08:00,5,12
44:11:00,20,13
44:11:00,10,19
44:12:00,11,18
44:17:00,21,8
44:18:00,17,18
44:18:00,22,7
44:20:00,16,1
44:22:00,15,2
44:23:00,14,8
44:23:00,17,18
44:23:00,3,19
44:24:00,5,12
44:25:00,4,13
44:29:00,22,7
44:30:00,21,8
44:30:00,10,19
44:30:00,11,18
44:33:00,3,19
44:33:00,20,13
44:34:00,17,18
44:39:00,14,8
44:39:00,16,1
44:39:00,15,2
44:42:00,10,19
44:43:00,4,13
44:45:00,21,8
44:45:00,22,7
44:46:00,11,18
44:50:00,20,13
44:54:00,17,18
44:54:00,15,2
44:55:00,4,13
44:55:00,5,12
44:56:00,16,1
44:56:00,14,8
44:57:00,15,2
44:57:00,20,13
45:02:00,11,18
45:02:00,10,19
45:03:00,21,8
45:03:00,22,7
45:05:00,20,13
45:07:00,17,18
45:10:00,16,1
45:10:00,15,2
45:10:00,17,18
45:10:00,14,8
45:16:00,4,13
45:17:00,5,12
45:20:00,21,8
45:20:00,22,7
45:22:00,10,19
45:23:00,11,18
45:27:00,17,18
45:28:00,14,8
45:28:00,15,2
45:29:00,16,1
45:34:00,20,13
45:36:00,21,8
45:37:00,17,18
45:39:00,10,19
45:39:00,11,18
45:39:00,4,13
45:40:00,5,12
45:43:00,16,1
45:44:00,14,8
45:45:00,9,19
45:49:00,21,8
45:49:00,22,7
45:52:00,20,13
45:53:00,4,13
45:54:00,5,12
45:58:00,16,1
46:02:00,21,8
46:02:00,22,7
46:02:00,10,19
46:02:00,11,18
46:06:00,5,12
46:07:00,17,18
46:07:00,4,13
46:08:00,15,2
46:09:00,16,1
46:13:00,22,7
46:13:00,20,13
46:14:00,21,8
46:14:00,10,19
46:17:00,11,18
46:19:00,4,13
46:22:00,17,18
46:22:00,16,1
46:22:00,15,2
46:23:00,14,8
46:27:00,10,19
46:28:00,11,18
46:28:00,9,2
46:30:00,21,8
46:30:00,22,7
46:34:00,20,13
46:38:00,17,18
46:38:00,16,1
46:38:00,15,2
46:39:00,11,12
46:41:00,14,8
46:42:00,11,12
46:44:00,10,19
46:46:00,22,7
46:46:00,21,8
46:49:00,17,18
46:51:00,4,13
46:52:00,3,19
46:55:00,17,18
46:58:00,16,1
46:58:00,15,2
46:58:00,14,8
47:01:00,17,18
47:02:00,15,2
47:06:00,20,13
47:07:00,22,7
47:08:00,21,8
47:09:00,10,19
47:10:00,11,18
47:12:00,5,12
47:14:00,4,13
47:15:00,16,1
47:17:00,15,2
47:20:00,10,19
47:21:00,22 ,7
47:21:00,21,8
47:21:00,20,13
47:25:00,11,18
47:28:00,4,13
47:29:00,5,12
47:30:00,16,1
47:33:00,20,13
47:33:00,22,7
47:33:00,21,8
47:40:00,10,19
47:41:00,11,18
47:42:00,5,12
47:43:00,4,13
47:46:00,22,7
47:47:00,16,1
47:50:00,20,13
47:52:00,21,8
47:54:00,11,18
47:54:00,16,1
47:58:00,4,13
47:59:00,17,18
47:59:00,5,12
48:06:00,22,7
48:06:00,21,8
48:06:00,20,13
48:10:00,17,18
48:10:00,16,1
48:10:00,4,13
48:11:00,15,2
48:12:00,5,12
48:15:00,17,18
48:15:00,21,8
48:17:00,22,7
48:17:00,20,13
48:18:00,11,12
48:19:00,17,18
48:22:00,16,1
48:23:00,17,18
48:23:00,15,2
48:24:00,14,8
48:24:00,16,1
48:26:00,4,13
48:27:00,5,12
48:30:00,21,8
48:30:00,22,7
48:31:00,20,13
48:35:00,10,19
48:37:00,11,18
48:39:00,5,12
48:43:00,17,18
48:43:00,16,1
48:43:00,15,2
48:43:00,14,8
48:46:00,20,13
48:47:00,22,7
48:47:00,21,8
48:48:00,10,19
48:49:00,11,18
48:53:00,16,1
48:57:00,20,13
48:57:00,21,8
48:57:00,22,7
48:59:00,17,18
49:04:00,11,18
49:05:00,10,19
49:05:00,22,7
49:07:00,9,2
49:09:00,5,12
49:09:00,21,8
49:10:00,16,1
49:10:00,4,13
49:15:00,20,13
49:17:00,22,1
49:18:00,21,8
49:19:00,10,19
49:20:00,11,18
49:24:00,5,12
49:25:00,22,1
49:27:00,20,13
49:27:00,21,8
49:30:00,10,19
49:31:00,11,18
49:34:00,5,12
49:37:00,4,13
49:39:00,20,13
49:39:00,21,8
49:39:00,22,7
49:42:00,20,13
49:44:00,10,19
49:44:00,11,19
49:51:00,17,18
49:51:00,5,12
49:53:00,21,8
49:53:00,22,7
49:53:00,20,13
49:57:00,11,18
49:58:00,9,2
49:59:00,10,19
50:03:00,16,1
50:03:00,15,2
50:03:00,14,8
50:05:00,5,12
50:07:00,20,13
50:07:00,22,7
50:07:00,21,8
50:10:00,17,18
50:12:00,10,19
50:12:00,11,18
50:15:00,17,18
50:15:00,16,1
50:16:00,5,12
50:19:00,14,8
50:23:00,22,7
50:23:00,20,13
50:24:00,21,8
50:24:00,11,18
50:25:00,22,7
50:26:00,10,19
50:30:00,5,12
50:32:00,17,18
50:32:00,16,1
50:36:00,20,13
50:37:00,21,8
50:37:00,22,7
50:37:00,10,19
50:37:00,11,18
50:44:00,4,13
50:45:00,5,12
50:47:00,20,13
50:49:00,10,19
50:51:00,22,1
50:52:00,21,8
50:53:00,11,18
50:55:00,5,12
50:56:00,17,18
50:56:00,4,13
50:56:00,17,18
50:57:00,16,1
50:57:00,22,1
51:01:00,10,19
51:01:00,11,18
51:02:00,21,8
51:03:00,22,7
51:03:00,20,13
51:06:00,17,18
51:06:00,4,13
51:07:00,5,12
51:10:00,10,19
51:10:00,3,19
51:12:00,11,18
51:12:00,20,13
51:12:00,5,12
51:17:00,22,7
51:18:00,17,18
51:18:00,21,8
51:19:00,10,19
51:21:00,11,18
51:21:00,20,13
51:24:00,5,12
51:28:00,22,7
51:29:00,21,8
51:30:00,17,18
51:30:00,11,12
51:30:00,10,19
51:32:00,22,1
51:33:00,20,13
51:36:00,17,18
51:37:00,10,19
51:38:00,11 ,18
51:38:00,21,8
51:40:00,20,13
51:43:00,3,19
51:45:00,5,12
51:45:00,6,7
51:50:00,22,7
51:50:00,21,8
51:51:00,10,19
51:51:00,11,18
51:54:00,11,18
51:57:00,5,12
51:59:00,22,1
51:59:00,21,8
52:01:00,10,19
52:02:00,11,12
52:02:00,4,13
52:03:00,11,18
52:03:00,10,19
52:04:00,15,2
52:07:00,17,18
52:10:00,21,8
52:10:00,22,7
52:11:00,11,18
52:12:00,10,19
52:15:00,5,12
52:15:00,4,13
52:20:00,10,19
52:21:00,11,18
52:21:00,22,1
52:21:00,21,8
52:23:00,20,13
52:24:00,3,19
52:25:00,5,12
52:31:00,10,19
52:32:00,11,12
52:32:00,22,7
52:32:00,21,8
52:35:00,20,13
52:38:00,15,2
52:39:00,5,12
52:40:00,10,19
52:44:00,11,18
52:44:00,21,8
52:44:00,22,7
52:51:00,20,13
52:53:00,16,1
52:56:00,17,18
53:01:00,21,8
53:01:00,22,7
53:02:00,11,18
53:02:00,10,19
53:04:00,5,12
53:04:00,20,13
53:05:00,4,13
53:07:00,3,19
53:07:00,20,13
53:12:00,22,7
53:14:00,21,8
53:15:00,20,8
53:21:00,11,18
53:21:00,10,19
53:22:00,4,13
53:26:00,17,18
53:29:00,20,13
53:29:00,21,8
53:31:00,22,7
53:31:00,11,18
53:35:00,10,19
53:38:00,14,8
53:42:00,21,8
53:42:00,22,7
53:43:00,10,19
53:47:00,5,12
53:47:00,4,13
53:48:00,20,13
53:53:00,11,12
53:56:00,21,8
53:57:00,22,7
53:59:00,10,19
54:01:00,11,18
54:01:00,20,13
54:05:00,17,18
54:07:00,10,19
54:08:00,11,18
54:09:00,22,1
54:09:00,21,8
54:11:00,20,13
54:12:00,17,18
54:15:00,22,7
54:15:00,14,8
54:16:00,21,8
54:16:00,11,12
54:18:00,10,19
54:22:00,11,18
54:25:00,20,13
54:26:00,17,18
54:30:00,11,18
54:30:00,22,7
54:30:00,21,8
54:30:00,16,1
54:33:00,4,13
54:34:00,5,12
54:38:00,22,7
54:38:00,21,8
54:39:00,4,13
54:40:00,17,18
54:41:00,10,19
54:43:00,9,2
54:45:00,17,18
54:45:00,4,13
54:46:00,20,13
54:49:00,17,18
54:50:00,11,18
54:52:00,10,19
54:53:00,22,7
54:53:00,21,8
54:54:00,20,13
54:55:00,17,18
55:05:00,21,8
55:05:00,22,7
55:07:00,10,19
55:07:00,11,18
55:11:00,4,13
55:12:00,5,12
55:14:00,14,8
55:15:00,22,7
55:15:00,20,13
55:16:00,21,8
55:19:00,10,19
55:21:00,11,18
55:28:00,20,13
55:29:00,21,8
55:29:00,22,7
55:34:00,5,12
55:38:00,11,18
55:38:00,10,19
55:40:00,22,7
55:40:00,21,8
55:42:00,20,13
55:43:00,5,12
55:44:00,6,7
55:48:00,15,2
55:52:00,10,19
55:52:00,21,8
55:53:00,22,7
55:53:00,11,18
55:55:00,20,13
55:59:00,17,18
56:01:00,16,1
56:01:00,15,2
56:01:00,4,13
56:02:00,5,12
56:05:00,10,19
56:05:00,22,1
56:06:00,11,18
56:06:00,21,8
56:08:00,22,1
56:08:00,20,13
56:10:00,5,12
56:11:00,17,18
56:12:00,16,1
56:12:00,15,2
56:13:00,4,13
56:15:00,14,8
56:15:00,17,18
56:18:00,10,19
56:19:00,11,18
56:19:00,21,8
56:19:00,22,7
56:19:00,20,13
56:24:00,5,12
56:25:00,17,18
56:25:00,4,13
56:25:00,3,19
56:29:00,14,8
56:30:00,17,18
56:33:00,11,18
56:33:00,10,19
56:33:00,22,7
56:33:00,20,13
56:33:00,21,8
56:37:00,4,13
56:39:00,17,18
56:42:00,5,12
56:44:00,22,7
56:44:00,21,8
56:47:00,10,19
56:48:00,11,12
56:48:00,20,13
56:52:00,21,8
56:52:00,22,7
56:55:00,16,1
56:59:00,4,13
57:01:00,5,12
57:01:00,22,7
57:01:00,21,8
57:03:00,10,19
57:03:00,11,18
57:06:00,5,12
57:07:00,3,19
57:15:00,15,2
57:16:00,14,8
57:16:00,11,18
57:17:00,21,8
57:17:00,22,7
57:19:00,10,19
57:23:00,21,8
57:24:00,22,7
57:24:00,10,19
57:26:00,11,18
57:30:00,5,12
57:31:00,4,13
57:32:00,22,1
57:37:00,10,19
57:37:00,21,8
57:38:00,22,7
57:38:00,11,18
57:41:00,5,12
57:42:00,4,13
57:42:00,22,1
57:43:00,16,1
57:49:00,21,8
57:49:00,22,7
57:50:00,11,18
57:51:00,10,19
57:57:00,20,13
57:59:00,17,18
58:01:00,4,13
58:01:00,5,12
58:03:00,16,1
58:03:00,15,2
58:03:00,14,8
58:06:00,5,12
58:07:00,10,19
58:09:00,11,18
58:12:00,10,19
58:12:00,22,7
58:12:00,21,8
58:14:00,5,12
58:15:00,3,19
58:19:00,14,8
58:20:00,17,18
58:22:00,15,2
58:23:00,16,1
58:23:00,17,18
58:26:00,10,19
58:26:00,11,18
58:27:00,21,8
58:27:00,22,7
58:31:00,4,13
58:31:00,5,12
58:32:00,16,1
58:32:00,15,2
58:34:00,17,18
58:37:00,21,8
58:37:00,22,7
58:38:00,10,19
58:39:00,11,18
58:41:00,5,12
58:43:00,17,18
58:43:00,16,1
58:43:00,15,2
58:47:00,10,19
58:47:00,22,7
58:48:00,21,8
58:47:00,20,13
58:48:00,11,18
58:52:00,15,2
58:52:00,16,1
58:52:00,17,18
58:54:00,4,13
58:55:00,5,12
58:55:00,3,19
59:01:00,10,19
59:01:00,11,18
59:01:00,21,8
59:01:00,22,7
59:04:00,22,7
59:05:00,17,18
59:05:00,15,2
59:07:00,16,1
59:07:00,4,13
59:08:00,17,18
59:08:00,5,12
59:12:00,21,8
59:14:00,22,7
59:14:00,11,12
59:14:00,10,19
59:14:00,17,18
59:18:00,4,13
59:19:00,16,1
59:19:00,15,2
59:19:00,5,12
59:19:00,11,12
59:22:00,22,1
59:22:00,20,13
59:24:00,21,8
59:24:00,11,12
59:26:00,10,19
59:33:00,6,7
59:33:00,3,19
59:35:00,16,1
59:36:00,17,18
59:43:00,20,13
59:43:00,22,7
59:43:00,21,8
59:43:00,10,19
59:45:00,11,18
59:47:00,22,7
59:48:00,3,19
59:50:00,14,8
59:54:00,5,12
59:54:00,4,13
59:56:00,16,1
